product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,return_date
FB001692,Shoes,Banana Republic,Spring,M,Pink,192.47,0.0,192.47,2025-10-08,43,4.0,False,,
FB001693,Bottoms,Uniqlo,Summer,S,Green,44.96,18.6,36.6,2025-05-23,25,3.3,False,,
FB001694,Dresses,Gap,Spring,L,Pink,155.89,13.9,134.22,2024-12-22,49,3.0,False,,
FB001695,Tops,Mango,Fall,M,Gray,104.16,0.0,104.16,2025-04-17,16,3.7,False,,
FB001696,Accessories,Zara,Summer,XS,Purple,22.97,0.0,22.97,2025-02-26,47,3.1,False,,
FB001697,Accessories,Gap,Winter,M,Black,46.78,5.6,44.16,2025-06-13,0,4.2,False,,
FB001698,Dresses,Ann Taylor,Winter,XS,Red,150.77,42.2,87.15,2025-12-22,21,2.1,True,Quality Issue,2026-01-08
FB001699,Accessories,Forever21,Winter,XS,White,18.5,26.6,13.58,2024-10-21,3,3.3,True,Size Issue,2024-10-30
FB001700,Tops,Uniqlo,Fall,L,Red,31.42,0.0,31.42,2025-08-01,1,4.0,False,,
FB001701,Shoes,Ann Taylor,Winter,L,Blue,135.39,8.1,124.42,2024-01-06,35,3.9,False,,
FB001702,Dresses,H&M,Winter,S,Gray,206.73,37.8,128.59,2024-06-01,27,4.1,True,Color Mismatch,2024-06-04
FB001703,Outerwear,H&M,Fall,XXL,Gray,83.23,0.0,83.23,2025-02-16,17,2.7,True,Size Issue,2025-02-27
FB001704,Dresses,Zara,Summer,XS,Green,125.98,12.0,110.86,2024-02-08,16,4.1,True,Changed Mind,2024-02-27
FB001705,Bottoms,Banana Republic,Spring,XL,Green,67.81,34.2,44.62,2024-06-25,20,3.1,True,Color Mismatch,2024-07-15
FB001706,Outerwear,Zara,Spring,XXL,Brown,219.69,47.9,114.46,2025-06-25,38,4.2,False,,
FB001707,Dresses,H&M,Summer,S,Gray,150.35,36.3,95.77,2025-09-09,24,3.5,False,,
FB001708,Shoes,Banana Republic,Winter,L,Black,63.75,19.3,51.45,2025-05-06,31,3.4,False,,
FB001709,Bottoms,H&M,Fall,M,Blue,51.96,39.3,31.54,2025-08-28,42,3.8,False,,
FB001710,Outerwear,Banana Republic,Winter,XS,Black,200.95,43.3,113.94,2025-11-07,27,4.3,True,Size Issue,2025-11-09
FB001711,Outerwear,Gap,Fall,XS,Black,149.83,33.2,100.09,2024-01-29,42,3.5,False,,
FB001712,Dresses,Uniqlo,Summer,XL,Black,89.99,35.0,58.49,2025-06-09,36,2.7,False,,
FB001713,Outerwear,Gap,Fall,XS,Black,245.92,54.6,111.65,2025-05-30,34,3.9,False,,
FB001714,Shoes,Zara,Summer,XL,Blue,183.07,0.0,183.07,2024-06-13,8,3.7,False,,
FB001715,Tops,Ann Taylor,Fall,XL,Gray,117.25,19.0,94.97,2024-06-25,34,3.8,False,,
FB001716,Accessories,Uniqlo,Summer,L,Gray,35.81,36.6,22.7,2024-07-12,11,4.9,False,,
FB001717,Accessories,Uniqlo,Winter,XS,Beige,58.42,50.2,29.09,2025-11-21,31,4.1,False,,
FB001718,Shoes,Mango,Winter,XL,Purple,64.07,27.8,46.26,2025-05-03,42,4.2,False,,
FB001719,Accessories,Uniqlo,Summer,XL,Navy,29.91,0.0,29.91,2024-03-31,50,2.1,False,,
FB001720,Tops,Banana Republic,Spring,L,Green,69.44,8.7,63.4,2024-10-17,31,4.6,False,,
FB001721,Dresses,H&M,Spring,XXL,Blue,110.19,29.2,78.01,2025-11-17,42,3.4,False,,
FB001722,Bottoms,Uniqlo,Summer,XL,Blue,114.24,0.0,114.24,2025-01-20,39,4.3,False,,
FB001723,Bottoms,Uniqlo,Winter,XS,Pink,84.37,0.0,84.37,2025-03-30,4,3.3,True,Size Issue,2025-04-03
FB001724,Tops,Mango,Fall,M,Brown,96.0,28.1,69.02,2025-07-13,34,2.6,True,Color Mismatch,2025-08-01
FB001725,Bottoms,Uniqlo,Winter,XL,Purple,57.35,0.0,57.35,2024-05-20,27,3.6,False,,
FB001726,Tops,Gap,Fall,XL,Gray,80.19,0.0,80.19,2025-09-30,1,3.3,False,,
FB001727,Accessories,Uniqlo,Summer,S,Black,53.12,34.5,34.79,2025-11-08,22,3.5,False,,
FB001728,Outerwear,Mango,Fall,XXL,Blue,98.35,0.0,98.35,2025-02-21,46,4.0,False,,
FB001729,Shoes,Mango,Fall,XS,Pink,91.39,11.0,81.34,2025-12-18,49,4.6,True,Size Issue,2026-01-17
FB001730,Shoes,Uniqlo,Winter,S,Pink,59.93,0.0,59.93,2025-10-27,20,3.3,True,Quality Issue,2025-11-19
FB001731,Shoes,Uniqlo,Summer,XL,Blue,104.33,0.0,104.33,2025-05-10,48,4.5,False,,
FB001732,Dresses,Banana Republic,Fall,XXL,Pink,151.07,13.2,131.13,2025-07-13,2,4.8,False,,
FB001733,Dresses,Zara,Winter,L,Purple,74.73,0.0,74.73,2024-10-04,28,2.9,True,Size Issue,2024-10-30
FB001734,Bottoms,Ann Taylor,Fall,L,Beige,75.18,0.0,75.18,2025-09-23,27,3.2,False,,
FB001735,Outerwear,H&M,Winter,XXL,Brown,173.42,0.0,173.42,2025-01-25,32,4.1,False,,
FB001736,Dresses,Banana Republic,Spring,M,Brown,94.41,0.0,94.41,2024-02-20,42,3.9,True,Color Mismatch,2024-02-25
FB001737,Dresses,Mango,Summer,XXL,Gray,219.1,0.0,219.1,2025-12-12,24,4.4,True,Size Issue,2025-12-28
FB001738,Accessories,Forever21,Summer,S,Brown,49.96,36.2,31.87,2025-03-07,13,3.4,True,Wrong Item,2025-03-30
FB001739,Dresses,Mango,Summer,XL,Brown,94.18,5.8,88.72,2024-01-08,31,4.3,True,Color Mismatch,2024-01-29
FB001740,Dresses,Uniqlo,Fall,M,Purple,215.12,0.0,215.12,2024-10-27,3,4.4,False,,
FB001741,Tops,Uniqlo,Winter,L,Gray,61.05,0.0,61.05,2024-09-25,27,3.4,True,Changed Mind,2024-10-06
FB001742,Tops,Ann Taylor,Winter,L,Navy,73.75,0.0,73.75,2024-11-11,28,4.6,False,,
FB001743,Bottoms,H&M,Summer,L,Red,59.1,25.2,44.21,2025-01-25,25,3.4,False,,
FB001744,Dresses,Mango,Winter,M,Pink,59.21,10.0,53.29,2024-12-21,38,4.7,False,,
FB001745,Accessories,Zara,Winter,S,Red,22.7,0.0,22.7,2025-04-07,11,4.3,False,,
FB001746,Tops,Gap,Spring,L,Red,96.38,10.9,85.87,2024-03-21,6,4.8,False,,
FB001747,Dresses,Banana Republic,Summer,M,Purple,188.6,0.0,188.6,2025-10-16,33,4.3,False,,
FB001748,Accessories,Zara,Summer,XS,Gray,53.27,49.6,26.85,2025-07-26,31,3.1,True,Color Mismatch,2025-08-01
FB001749,Outerwear,Ann Taylor,Winter,XS,Pink,155.84,48.2,80.73,2024-06-17,16,4.9,False,,
FB001750,Tops,Banana Republic,Fall,XXL,Black,111.95,0.0,111.95,2024-09-14,33,4.3,False,,
FB001751,Tops,Ann Taylor,Fall,L,Navy,89.64,37.3,56.2,2024-02-19,34,4.6,False,,
FB001752,Shoes,Mango,Spring,M,Purple,67.97,0.0,67.97,2025-07-24,42,2.9,False,,
FB001753,Bottoms,Ann Taylor,Spring,M,Pink,35.66,28.6,25.46,2025-10-30,19,2.9,False,,
FB001754,Dresses,Gap,Spring,XXL,Red,197.88,21.5,155.34,2024-07-17,8,4.2,True,Changed Mind,2024-08-01
FB001755,Shoes,Gap,Summer,L,Gray,184.19,8.1,169.27,2024-10-27,42,2.4,False,,
FB001756,Dresses,Mango,Winter,S,Green,82.58,30.8,57.15,2024-06-22,43,4.2,False,,
FB001757,Tops,Ann Taylor,Summer,XXL,Purple,26.08,32.1,17.71,2024-09-09,24,3.4,False,,
FB001758,Shoes,Ann Taylor,Fall,XS,Blue,137.42,24.6,103.61,2025-07-12,46,4.3,False,,
FB001759,Bottoms,Uniqlo,Fall,M,White,135.73,0.0,135.73,2025-10-11,44,4.0,False,,
FB001760,Outerwear,Banana Republic,Winter,L,Gray,165.88,6.0,155.93,2024-12-19,27,4.1,False,,
FB001761,Shoes,Uniqlo,Spring,XXL,Navy,81.86,17.4,67.62,2025-07-01,13,2.9,False,,
FB001762,Dresses,Banana Republic,Winter,XL,Brown,86.97,31.0,60.01,2025-10-19,0,4.8,False,,
FB001763,Dresses,Ann Taylor,Fall,XXL,Brown,70.97,19.4,57.2,2025-11-07,32,4.8,False,,
FB001764,Outerwear,Forever21,Winter,XL,Purple,167.46,0.0,167.46,2025-12-08,48,3.6,False,,
FB001765,Shoes,Ann Taylor,Winter,XL,Red,174.0,0.0,174.0,2025-11-28,28,4.3,True,Wrong Item,2025-12-06
FB001766,Accessories,Banana Republic,Winter,XXL,Pink,26.38,0.0,26.38,2025-07-24,13,2.9,False,,
FB001767,Outerwear,Gap,Fall,XL,White,120.51,23.0,92.79,2025-10-23,7,4.0,False,,
FB001768,Tops,Zara,Winter,S,Brown,41.01,0.0,41.01,2024-02-20,32,3.8,False,,
FB001769,Outerwear,H&M,Fall,S,Black,87.61,0.0,87.61,2024-08-23,11,2.8,True,Size Issue,2024-08-24
FB001770,Accessories,Forever21,Winter,L,Blue,22.45,50.2,11.18,2025-09-03,40,3.7,False,,
FB001771,Outerwear,Gap,Winter,XS,Green,173.12,23.8,131.92,2024-04-05,24,3.9,True,Color Mismatch,2024-04-13
FB001772,Outerwear,Uniqlo,Spring,XXL,White,189.0,0.0,189.0,2024-02-18,32,3.3,False,,
FB001773,Shoes,Forever21,Fall,S,Navy,89.49,51.8,43.13,2024-04-10,43,3.7,True,Changed Mind,2024-05-05
FB001774,Accessories,Gap,Winter,S,Green,39.05,38.9,23.86,2025-08-25,47,4.6,False,,
FB001775,Accessories,Ann Taylor,Summer,XXL,Green,43.33,53.4,20.19,2024-10-02,27,4.5,True,Size Issue,2024-10-23
FB001776,Tops,Ann Taylor,Spring,XS,Black,90.41,58.9,37.16,2024-01-02,18,3.5,False,,
FB001777,Outerwear,Ann Taylor,Summer,L,Brown,219.05,45.4,119.6,2025-04-25,39,3.7,True,Size Issue,2025-05-07
FB001778,Outerwear,H&M,Winter,L,Purple,114.39,10.7,102.15,2025-08-04,46,4.1,False,,
FB001779,Tops,Mango,Winter,XL,Gray,98.49,13.1,85.59,2025-07-22,35,4.4,False,,
FB001780,Dresses,Banana Republic,Winter,XL,Beige,162.27,14.2,139.23,2024-02-01,23,4.2,False,,
FB001781,Outerwear,Forever21,Fall,M,Gray,223.46,18.5,182.12,2025-12-10,1,4.3,False,,
FB001782,Bottoms,Zara,Summer,S,Blue,135.74,27.2,98.82,2025-06-18,40,3.4,False,,
FB001783,Bottoms,Forever21,Summer,M,Black,96.4,0.0,96.4,2025-01-12,36,4.5,False,,
FB001784,Accessories,Gap,Spring,M,Purple,35.43,49.2,18.0,2024-10-24,29,4.9,False,,
FB001785,Dresses,Mango,Winter,M,Blue,152.36,21.9,118.99,2025-10-22,43,4.2,False,,
FB001786,Shoes,Banana Republic,Winter,S,Blue,82.6,0.0,82.6,2025-05-03,38,3.8,False,,
FB001787,Outerwear,Banana Republic,Winter,XS,Pink,202.57,18.7,164.69,2025-07-20,6,2.7,True,Size Issue,2025-08-05
FB001788,Accessories,Ann Taylor,Winter,XL,Red,15.19,6.9,14.14,2025-05-23,23,3.9,False,,
FB001789,Dresses,Zara,Summer,XS,Beige,117.88,58.0,49.51,2024-10-08,26,2.5,False,,
FB001790,Tops,Mango,Fall,S,Pink,104.76,7.7,96.69,2025-07-27,10,3.9,False,,
FB001791,Dresses,Uniqlo,Summer,XS,Black,132.53,38.2,81.9,2024-07-06,33,2.7,True,Size Issue,2024-07-21
FB001792,Bottoms,Banana Republic,Fall,L,Black,76.74,58.5,31.85,2025-01-17,50,4.5,True,Changed Mind,2025-02-12
FB001793,Shoes,Zara,Summer,XS,Brown,99.49,0.0,99.49,2025-04-19,11,2.8,False,,
FB001794,Accessories,Banana Republic,Spring,S,Blue,20.26,54.9,9.14,2025-03-27,14,3.9,True,Size Issue,2025-04-03
FB001795,Accessories,Zara,Winter,XS,Blue,53.59,20.1,42.82,2024-09-19,30,4.1,False,,
FB001796,Dresses,Banana Republic,Spring,XL,Navy,168.85,0.0,168.85,2024-05-24,41,2.6,False,,
FB001797,Outerwear,Gap,Winter,XL,Purple,177.42,48.2,91.9,2025-09-01,8,3.7,True,Color Mismatch,2025-09-26
FB001798,Accessories,Forever21,Summer,XL,Purple,75.17,44.0,42.1,2025-07-05,19,4.9,True,Color Mismatch,2025-07-29
FB001799,Accessories,Zara,Spring,M,Green,24.99,33.3,16.67,2024-08-15,25,2.8,False,,
FB001800,Accessories,Gap,Spring,S,Navy,43.46,18.2,35.55,2024-12-11,15,3.3,False,,
FB001801,Bottoms,Forever21,Summer,L,Pink,147.48,16.2,123.59,2024-07-17,28,3.9,False,,
FB001802,Bottoms,Uniqlo,Spring,XL,Purple,53.43,0.0,53.43,2024-11-21,11,3.6,False,,
FB001803,Tops,Uniqlo,Winter,S,Purple,24.74,0.0,24.74,2025-03-30,28,4.7,False,,
FB001804,Dresses,Zara,Winter,M,Gray,155.38,10.5,139.07,2024-06-12,25,4.4,True,Quality Issue,2024-07-06
FB001805,Accessories,Zara,Spring,M,Black,17.76,9.6,16.06,2025-11-13,1,4.1,False,,
FB001806,Accessories,H&M,Summer,XS,Black,45.08,10.8,40.21,2025-12-04,38,2.5,True,Size Issue,2025-12-14
FB001807,Dresses,Gap,Winter,XS,Beige,169.46,0.0,169.46,2025-02-19,1,3.8,False,,
FB001808,Shoes,H&M,Spring,M,Black,149.21,57.9,62.82,2024-05-18,42,4.3,True,Color Mismatch,2024-06-13
FB001809,Outerwear,Ann Taylor,Summer,XS,Red,226.19,34.0,149.29,2024-03-21,3,3.9,True,Size Issue,2024-04-18
FB001810,Dresses,Mango,Spring,XXL,Beige,166.69,0.0,166.69,2025-09-24,40,3.3,True,Size Issue,2025-09-26
FB001811,Tops,Banana Republic,Winter,XXL,White,104.45,13.3,90.56,2025-12-26,22,3.8,False,,
FB001812,Dresses,Ann Taylor,Summer,S,Beige,177.67,0.0,177.67,2025-02-06,0,3.9,False,,
FB001813,Dresses,H&M,Spring,XXL,Green,84.55,42.4,48.7,2024-12-22,17,3.1,True,Size Issue,2024-12-29
FB001814,Tops,Zara,Spring,XS,Black,74.28,18.6,60.46,2025-10-31,14,4.4,False,,
FB001815,Outerwear,Mango,Spring,M,White,234.58,26.8,171.71,2025-01-05,2,3.2,True,Size Issue,2025-01-07
FB001816,Tops,Gap,Summer,XXL,Green,59.78,18.7,48.6,2024-03-01,35,3.8,True,Size Issue,2024-03-16
FB001817,Tops,Uniqlo,Summer,XXL,White,119.61,15.4,101.19,2024-08-11,8,3.2,False,,
FB001818,Outerwear,Uniqlo,Spring,XL,Navy,226.52,0.0,226.52,2025-05-17,25,4.6,False,,
FB001819,Bottoms,Ann Taylor,Spring,XS,White,49.28,0.0,49.28,2024-03-15,0,3.2,False,,
FB001820,Tops,Ann Taylor,Spring,S,Blue,38.36,0.0,38.36,2024-09-17,34,3.0,True,Size Issue,2024-10-08
FB001821,Bottoms,Mango,Fall,S,Pink,69.72,0.0,69.72,2024-02-02,0,3.5,False,,
FB001822,Dresses,Forever21,Summer,M,White,50.96,30.8,35.26,2025-06-06,26,3.3,True,Size Issue,2025-06-11
FB001823,Accessories,Banana Republic,Winter,L,Gray,29.3,0.0,29.3,2024-10-15,0,4.6,False,,
FB001824,Shoes,Gap,Spring,XL,Purple,166.39,9.8,150.08,2024-07-09,36,3.3,True,Color Mismatch,2024-08-02
FB001825,Outerwear,Forever21,Spring,S,Blue,87.89,44.8,48.52,2024-07-02,42,4.8,False,,
FB001826,Dresses,Mango,Winter,M,Navy,138.51,0.0,138.51,2025-04-19,29,3.7,False,,
FB001827,Dresses,Mango,Summer,L,Black,65.44,0.0,65.44,2024-08-19,10,4.3,False,,
FB001828,Outerwear,Zara,Fall,S,Blue,199.07,0.0,199.07,2025-09-14,41,3.4,False,,
FB001829,Bottoms,Banana Republic,Spring,XL,Black,92.67,54.5,42.16,2025-01-09,43,4.6,False,,
FB001830,Tops,Banana Republic,Summer,XL,Blue,41.14,13.3,35.67,2025-08-25,5,4.1,False,,
FB001831,Outerwear,Gap,Winter,S,Black,144.89,15.6,122.29,2024-12-13,48,3.3,False,,
FB001832,Tops,H&M,Summer,XL,Blue,80.87,0.0,80.87,2025-05-06,37,4.8,False,,
FB001833,Outerwear,Uniqlo,Spring,M,Green,191.75,42.8,109.68,2025-05-03,46,3.5,True,Changed Mind,2025-05-21
FB001834,Bottoms,Uniqlo,Fall,XXL,White,46.23,41.2,27.18,2024-10-11,5,3.6,True,Color Mismatch,2024-11-01
FB001835,Bottoms,Mango,Summer,XS,Blue,146.87,51.5,71.23,2024-07-19,45,4.2,False,,
FB001836,Dresses,Mango,Summer,S,Green,157.79,45.5,86.0,2025-12-13,45,3.4,True,Color Mismatch,2025-12-18
FB001837,Dresses,Gap,Winter,M,Red,168.23,0.0,168.23,2024-07-17,23,2.5,True,Quality Issue,2024-08-03
FB001838,Accessories,Forever21,Spring,XS,Blue,31.48,0.0,31.48,2024-02-28,43,4.8,False,,
FB001839,Outerwear,H&M,Winter,L,Gray,140.5,41.9,81.63,2024-08-17,34,3.2,True,Changed Mind,2024-08-18
FB001840,Dresses,Mango,Summer,L,Beige,200.19,34.8,130.52,2024-11-01,30,2.9,True,Color Mismatch,2024-11-03
FB001841,Bottoms,H&M,Summer,XS,Pink,59.75,50.8,29.4,2024-03-09,17,4.3,False,,
FB001842,Tops,Mango,Fall,XL,Black,100.15,0.0,100.15,2025-03-05,7,3.9,False,,
FB001843,Outerwear,Zara,Spring,L,Purple,230.42,48.4,118.9,2025-04-16,25,3.8,False,,
FB001844,Accessories,Forever21,Fall,XXL,Blue,75.44,0.0,75.44,2025-02-07,32,4.1,False,,
FB001845,Accessories,Uniqlo,Spring,M,Pink,57.64,11.5,51.01,2025-12-02,12,4.6,False,,
FB001846,Bottoms,H&M,Winter,M,Green,66.28,7.5,61.31,2024-05-12,12,4.2,False,,
FB001847,Tops,Mango,Winter,XS,Black,49.55,0.0,49.55,2025-02-24,13,2.6,False,,
FB001848,Dresses,Ann Taylor,Spring,M,Beige,75.72,37.0,47.7,2024-02-10,40,2.4,True,Quality Issue,2024-03-01
FB001849,Dresses,Banana Republic,Winter,S,Beige,90.82,0.0,90.82,2024-03-27,45,4.5,False,,
FB001850,Outerwear,Forever21,Spring,S,White,175.15,37.7,109.12,2024-10-15,46,5.0,False,,
FB001851,Bottoms,Ann Taylor,Summer,M,Purple,58.3,0.0,58.3,2024-02-05,12,4.3,False,,
FB001852,Bottoms,Banana Republic,Summer,XXL,Navy,131.8,11.1,117.17,2024-09-30,23,3.7,False,,
FB001853,Tops,Forever21,Spring,L,Navy,99.61,15.7,83.97,2024-10-01,46,4.0,False,,
FB001854,Dresses,Ann Taylor,Fall,M,White,124.22,19.9,99.5,2025-02-06,17,3.8,False,,
FB001855,Dresses,Forever21,Summer,L,White,204.01,0.0,204.01,2024-12-17,11,4.1,True,Size Issue,2025-01-04
FB001856,Dresses,Zara,Spring,XL,Pink,136.37,23.7,104.05,2025-09-02,25,4.2,True,Changed Mind,2025-09-21
FB001857,Tops,Forever21,Spring,L,Red,31.28,40.3,18.67,2024-05-19,17,3.9,True,Size Issue,2024-06-07
FB001858,Accessories,Uniqlo,Fall,L,Black,75.65,0.0,75.65,2024-09-28,42,3.7,False,,
FB001859,Outerwear,H&M,Fall,S,Blue,218.82,0.0,218.82,2024-11-12,20,4.5,True,Size Issue,2024-11-27
FB001860,Outerwear,Forever21,Fall,XXL,Gray,118.42,53.6,54.95,2024-01-31,1,3.6,False,,
FB001861,Dresses,Banana Republic,Winter,XL,Navy,206.36,0.0,206.36,2024-03-22,7,3.7,False,,
FB001862,Outerwear,Gap,Summer,XL,Pink,134.12,0.0,134.12,2024-10-13,42,4.4,False,,
FB001863,Bottoms,Forever21,Winter,M,Pink,131.3,33.6,87.18,2024-04-25,3,4.5,False,,
FB001864,Dresses,Mango,Summer,XXL,Purple,119.86,0.0,119.86,2024-05-31,47,4.5,True,Size Issue,2024-06-15
FB001865,Bottoms,Forever21,Winter,XXL,Navy,78.81,0.0,78.81,2024-04-24,0,4.2,False,,
FB001866,Accessories,Zara,Spring,S,Gray,75.61,0.0,75.61,2024-11-29,23,4.3,False,,
FB001867,Dresses,Zara,Summer,XS,Red,132.25,34.6,86.49,2024-11-12,4,3.5,True,Size Issue,2024-12-10
FB001868,Bottoms,Banana Republic,Winter,XS,Brown,66.13,53.8,30.55,2024-08-10,7,3.0,False,,
FB001869,Outerwear,Banana Republic,Winter,S,Green,113.74,0.0,113.74,2024-12-20,39,2.4,True,Quality Issue,2025-01-14
FB001870,Tops,Mango,Summer,XL,Beige,38.65,37.1,24.31,2024-09-09,50,4.4,False,,
FB001871,Dresses,Ann Taylor,Spring,XXL,Beige,86.25,0.0,86.25,2024-06-03,10,4.0,False,,
FB001872,Tops,H&M,Fall,XL,Brown,80.79,0.0,80.79,2025-04-30,23,3.4,False,,
FB001873,Bottoms,Ann Taylor,Fall,S,White,80.79,0.0,80.79,2024-02-05,22,4.2,False,,
FB001874,Accessories,Zara,Winter,XS,Purple,27.18,16.8,22.61,2025-06-01,7,3.2,False,,
FB001875,Bottoms,Forever21,Summer,XS,Green,88.97,0.0,88.97,2024-12-28,6,4.6,False,,
FB001876,Outerwear,H&M,Fall,XXL,Black,243.82,16.9,202.61,2025-03-21,40,1.8,False,,
FB001877,Shoes,Uniqlo,Winter,L,White,91.89,22.6,71.12,2024-08-09,13,3.5,False,,
FB001878,Bottoms,Mango,Fall,XXL,Purple,32.03,0.0,32.03,2024-10-26,38,4.9,False,,
FB001879,Bottoms,Ann Taylor,Fall,XXL,Beige,148.9,7.8,137.29,2024-12-28,46,3.1,False,,
FB001880,Tops,Mango,Spring,S,Navy,85.61,44.8,47.26,2025-05-05,40,4.9,False,,
FB001881,Bottoms,Banana Republic,Summer,XL,Green,62.59,29.8,43.94,2024-08-29,6,2.8,True,Damaged,2024-09-09
FB001882,Bottoms,Uniqlo,Summer,XXL,Purple,68.88,0.0,68.88,2024-03-14,42,3.4,True,Size Issue,2024-03-27
FB001883,Dresses,Zara,Spring,XXL,Blue,88.97,29.5,62.72,2025-01-30,23,3.5,True,Changed Mind,2025-02-25
FB001884,Tops,Zara,Spring,M,Pink,76.87,38.7,47.12,2024-03-09,42,4.4,False,,
FB001885,Tops,Uniqlo,Summer,XS,Brown,96.64,26.6,70.93,2024-01-18,17,3.7,False,,
FB001886,Dresses,Banana Republic,Winter,XL,White,150.46,12.4,131.8,2024-03-02,11,2.7,False,,
FB001887,Accessories,Mango,Summer,M,Red,43.25,0.0,43.25,2024-03-13,0,4.7,False,,
FB001888,Dresses,Gap,Summer,S,Beige,65.27,0.0,65.27,2025-08-08,12,4.2,True,Damaged,2025-08-22
FB001889,Outerwear,Forever21,Winter,XL,Brown,190.04,13.5,164.38,2025-04-30,33,4.1,True,Quality Issue,2025-05-14
FB001890,Tops,Gap,Fall,XS,Brown,118.51,0.0,118.51,2025-10-29,28,4.0,False,,
FB001891,Accessories,Gap,Spring,XXL,Brown,77.65,12.1,68.25,2025-03-06,34,4.5,False,,
FB001892,Dresses,H&M,Spring,S,Black,152.45,10.7,136.14,2024-07-11,19,2.1,True,Damaged,2024-08-04
FB001893,Outerwear,Ann Taylor,Fall,S,Black,104.6,0.0,104.6,2024-03-11,37,4.1,False,,
FB001894,Accessories,Ann Taylor,Winter,L,Pink,79.56,11.8,70.17,2025-05-06,18,4.6,False,,
FB001895,Accessories,Zara,Fall,L,Purple,45.18,0.0,45.18,2025-11-12,34,3.7,False,,
FB001896,Tops,Forever21,Spring,XL,Gray,79.31,57.7,33.55,2025-03-05,5,3.4,False,,
FB001897,Tops,Ann Taylor,Winter,XXL,Green,45.69,0.0,45.69,2025-02-20,1,3.9,False,,
FB001898,Shoes,H&M,Winter,S,Green,134.22,9.1,122.01,2025-09-23,27,2.7,True,Wrong Item,2025-10-08
FB001899,Accessories,Banana Republic,Spring,S,Brown,60.24,0.0,60.24,2024-02-20,13,3.3,False,,
FB001900,Outerwear,Gap,Summer,S,Navy,139.46,0.0,139.46,2025-04-18,10,4.8,False,,
FB001901,Bottoms,Forever21,Spring,S,Black,132.4,18.7,107.64,2025-07-27,39,4.0,False,,
FB001902,Shoes,Forever21,Spring,M,Blue,145.19,0.0,145.19,2024-09-25,21,3.0,False,,
FB001903,Shoes,H&M,Spring,XXL,Pink,165.69,26.1,122.44,2025-02-09,7,3.1,False,,
FB001904,Outerwear,H&M,Fall,XXL,Pink,126.88,8.4,116.22,2025-02-23,17,4.3,True,Size Issue,2025-03-17
FB001905,Dresses,Mango,Fall,S,Green,150.86,6.9,140.45,2025-05-03,46,4.6,False,,
FB001906,Bottoms,Uniqlo,Summer,S,Red,42.43,0.0,42.43,2025-08-07,48,3.7,False,,
FB001907,Accessories,Mango,Summer,L,Green,46.13,0.0,46.13,2024-12-22,33,4.0,False,,
FB001908,Dresses,Forever21,Spring,M,Gray,186.06,0.0,186.06,2024-05-08,49,4.3,True,Size Issue,2024-05-10
FB001909,Shoes,Uniqlo,Winter,M,Blue,188.62,0.0,188.62,2024-08-16,39,4.7,False,,
FB001910,Accessories,Mango,Spring,XS,Red,65.62,0.0,65.62,2024-12-07,29,4.0,False,,
FB001911,Shoes,Forever21,Fall,M,Brown,93.98,29.4,66.35,2025-07-22,0,4.9,False,,
FB001912,Accessories,H&M,Summer,M,Navy,50.92,0.0,50.92,2024-12-01,44,4.5,False,,
FB001913,Bottoms,Banana Republic,Summer,S,Purple,96.09,0.0,96.09,2024-10-30,13,2.8,False,,
FB001914,Bottoms,Forever21,Fall,XXL,Red,34.02,0.0,34.02,2025-04-13,19,4.2,False,,
FB001915,Shoes,Forever21,Fall,XXL,Black,42.99,0.0,42.99,2025-08-16,28,4.5,False,,
FB001916,Dresses,Forever21,Summer,XS,Purple,184.55,53.0,86.74,2025-12-25,45,4.1,False,,
FB001917,Outerwear,Uniqlo,Winter,XL,Green,106.01,21.8,82.9,2025-05-13,42,3.8,False,,
FB001918,Shoes,Banana Republic,Winter,M,White,198.97,0.0,198.97,2024-02-29,20,2.3,True,Damaged,2024-03-26
FB001919,Shoes,Zara,Fall,S,Purple,137.52,0.0,137.52,2024-12-12,25,3.7,True,Changed Mind,2025-01-05
FB001920,Bottoms,H&M,Fall,S,Purple,149.28,8.5,136.59,2024-01-17,8,3.6,True,Wrong Item,2024-02-05
FB001921,Accessories,H&M,Fall,XS,White,16.43,0.0,16.43,2025-04-24,26,4.0,False,,
FB001922,Dresses,Banana Republic,Winter,L,Navy,208.58,0.0,208.58,2024-05-25,27,3.7,False,,
FB001923,Outerwear,Ann Taylor,Spring,S,Green,109.51,8.2,100.53,2024-06-26,5,4.3,False,,
FB001924,Dresses,Uniqlo,Winter,S,White,54.94,0.0,54.94,2024-05-14,50,2.5,True,Color Mismatch,2024-05-24
FB001925,Tops,Banana Republic,Summer,XS,Gray,91.77,53.2,42.95,2024-10-26,8,4.9,True,Size Issue,2024-11-10
FB001926,Dresses,Forever21,Spring,XXL,Purple,128.64,22.0,100.34,2025-10-19,30,4.4,False,,
FB001927,Tops,Ann Taylor,Spring,L,Black,82.23,38.7,50.41,2024-09-27,11,4.8,False,,
FB001928,Shoes,H&M,Winter,S,Beige,115.07,0.0,115.07,2024-03-06,32,3.6,True,Changed Mind,2024-03-26
FB001929,Accessories,Ann Taylor,Winter,L,Purple,33.31,0.0,33.31,2024-05-30,32,4.4,False,,
